SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Home,,Single Family Residential,5309 Beckom St,Raleigh,NC,27616,361165,3,2.5,5401 North,2388,,2017,221,151,,Active,,,http://www.redfin.com/NC/Raleigh/5309-Beckom-St-27616/home/143383954,NewHomeSource.com,1377733,N,Y,35.8647,-78.5421
New Construction Home,,Single Family Residential,5520 Red Line Ct,Raleigh,NC,27603,387700,4,4.5,Heather Glen,3274,,2017,281,118,,Active,,,http://www.redfin.com/NC/Raleigh/5520-Red-Line-Ct-27603/unit-21/home/140559435,NewHomeSource.com,1358116,N,Y,35.613447,-78.620446
New Construction Home,,Single Family Residential,5308 Forsyth St,Raleigh,NC,27616,350000,3,2.5,"5401 North-Raleigh, NC",1857,,2017,343,188,,Active,,,http://www.redfin.com/NC/Raleigh/5308-Forsyth-Park-St-27616/home/113252439,NewHomeSource.com,1339302,N,Y,35.861361,-78.539659
New Construction Home,,Single Family Residential,5301 Beckom St,Raleigh,NC,27616,395000,4,3.5,"5401 North-Raleigh, NC",2291,,2017,343,172,,Active,,,http://www.redfin.com/NC/Raleigh/5301-Beckom-St-27616/home/113971861,NewHomeSource.com,1339294,N,Y,35.864116,-78.546468
New Construction Home,,Single Family Residential,6317 Kayton St,Raleigh,NC,27616,393000,4,3.0,"5401 North-Raleigh, NC",2472,,2017,343,159,,Active,,,http://www.redfin.com/NC/Raleigh/6317-27616/home/144607742,NewHomeSource.com,1339298,N,Y,35.860967,-78.538271
New Construction Plan,,Single Family Residential,Tryon II,Raleigh,NC,27616,291990,4,2.0,Longleaf Estates - Summit Collection,3020,,,,97,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Tryon-II/home/145639912,NewHomeSource.com,Plan-41465168,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Landrum II,Raleigh,NC,27616,275990,4,3.0,Longleaf Estates - Summit Collection,2613,,,,106,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Landrum-II/home/145619346,NewHomeSource.com,Plan-41465166,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Ingleton II,Raleigh,NC,27616,281990,4,2.0,Longleaf Estates - Summit Collection,2632,,,,107,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Ingleton-II/home/145619345,NewHomeSource.com,Plan-41465167,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Hardwick II,Raleigh,NC,27616,266990,4,2.0,Longleaf Estates - Summit Collection,2359,,,,113,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Hardwick-II/home/145311648,NewHomeSource.com,Plan-41465165,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Fletcher II,Raleigh,NC,27616,257990,3,2.0,Longleaf Estates - Summit Collection,1937,,,,133,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Fletcher-II/home/145311649,NewHomeSource.com,Plan-41465164,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Clayton II,Raleigh,NC,27616,257990,4,2.0,Longleaf Estates - Summit Collection,1821,,,,142,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Clayton-II/home/145619347,NewHomeSource.com,Plan-41465163,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Brunswick - Level Homes,Raleigh,NC,27616,348900,3,2.5,"5401 North-Raleigh, NC",2299,,,,152,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Brunswick-Level-Homes/home/113147439,NewHomeSource.com,Plan-41366882,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Belmont,Durham,NC,27703,324990,4,2.5,Andrews Chapel,2301,,,,141,,Active,,,http://www.redfin.com/NC/Durham/Andrews-Chapel/Belmont/home/144113667,NewHomeSource.com,Plan-41435621,N,Y,35.923699,-78.779971
New Construction Plan,,Single Family Residential,Baldwin,Morrisville,NC,27560,261990,3,2.5,Trilogy at Brier Creek: Hanover,1932,,,,136,,Active,,,http://www.redfin.com/NC/Morrisville/Trilogy-at-Brier-Creek-Hanover/Baldwin/home/113890634,NewHomeSource.com,Plan-41391170,N,Y,35.915635,-78.812061
New Construction Plan,,Single Family Residential,Benjamin,Raleigh,NC,27603,290900,3,3.0,Blalocks Glen,2380,,,,122,,Active,,,http://www.redfin.com/NC/Raleigh/Blalocks-Glen/Benjamin/home/143918926,NewHomeSource.com,Plan-41435130,N,Y,35.5941455,-78.6587259
New Construction Plan,,Single Family Residential,Chastain,Morrisville,NC,27560,266990,3,2.5,Trilogy at Brier Creek: Hanover,1927,,,,139,,Active,,,http://www.redfin.com/NC/Morrisville/Trilogy-at-Brier-Creek-Hanover/Chastain/home/113890635,NewHomeSource.com,Plan-41391169,N,Y,35.915635,-78.812061
New Construction Plan,,Single Family Residential,Oxford,Morrisville,NC,27560,262990,3,2.5,Trilogy at Brier Creek: Hanover,1896,,,,139,,Active,,,http://www.redfin.com/NC/Morrisville/Trilogy-at-Brier-Creek-Hanover/Oxford/home/113551330,NewHomeSource.com,Plan-41391168,N,Y,35.915635,-78.812061
New Construction Plan,,Single Family Residential,Lenox,Morrisville,NC,27560,259990,3,2.5,Trilogy at Brier Creek: Hanover,1832,,,,142,,Active,,,http://www.redfin.com/NC/Morrisville/Trilogy-at-Brier-Creek-Hanover/Lenox/home/113890636,NewHomeSource.com,Plan-41391167,N,Y,35.915635,-78.812061
New Construction Plan,,Single Family Residential,Wilmington,Raleigh,NC,27616,384900,3,2.5,5401 North,2472,,,,156,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Wilmington/home/144126401,NewHomeSource.com,Plan-41443521,N,Y,35.864116,-78.546468
New Construction Plan,,Single Family Residential,Pressley II,Apex,NC,27539,395990,4,3.0,Blaney Farms,2865,,,,138,,Active,,,http://www.redfin.com/NC/Apex/Blaney-Farms/Pressley-II/home/102540561,NewHomeSource.com,Plan-41173945,N,Y,35.67526,-78.72154
New Construction Plan,,Single Family Residential,Salisbury,Raleigh,NC,27606,320990,3,2.5,Pipers Crossing,2296,,,,140,,Active,,,http://www.redfin.com/NC/Raleigh/Pipers-Crossing/Salisbury/home/144539987,NewHomeSource.com,Plan-41461085,N,Y,35.74129,-78.741815
New Construction Plan,,Single Family Residential,New Port - Level Homes,Raleigh,NC,27616,367900,4,3.5,"5401 North-Raleigh, NC",2291,,,,161,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/New-Port-Level-Homes/home/113147460,NewHomeSource.com,Plan-41366795,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Watauga,Durham,NC,27703,349990,3,2.5,Andrews Chapel,2927,,,,120,,Active,,,http://www.redfin.com/NC/Durham/Andrews-Chapel/Watauga/home/143864611,NewHomeSource.com,Plan-41434554,N,Y,35.924151,-78.7801
New Construction Plan,,Single Family Residential,Crabtree,Durham,NC,27703,340990,3,2.0,Andrews Chapel,2559,,,,133,,Active,,,http://www.redfin.com/NC/Durham/Andrews-Chapel/Crabtree/home/143864612,NewHomeSource.com,Plan-41434553,N,Y,35.924151,-78.7801
New Construction Plan,,Single Family Residential,Brittain,Durham,NC,27703,359990,4,3.5,Andrews Chapel,3203,,,,112,,Active,,,http://www.redfin.com/NC/Durham/Andrews-Chapel/Brittain/home/144113669,NewHomeSource.com,Plan-41434551,N,Y,35.923699,-78.779971
New Construction Plan,,Single Family Residential,Newport,Raleigh,NC,27616,377900,4,3.5,5401 North,2291,,,,165,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Newport/home/112346461,NewHomeSource.com,Plan-41223851,N,Y,35.8621156,-78.5387668
New Construction Plan,,Single Family Residential,New Bern - Level Homes,Raleigh,NC,27616,337900,3,2.5,"5401 North-Raleigh, NC",1857,,,,182,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/New-Bern-Level-Homes/home/113147461,NewHomeSource.com,Plan-41366791,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,New Bern,Raleigh,NC,27616,347900,3,2.5,5401 North,2027,,,,172,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/New-Bern/home/112931450,NewHomeSource.com,Plan-41223850,N,Y,35.8621156,-78.5387668
New Construction Plan,,Single Family Residential,Carpenter,Raleigh,NC,27603,315900,4,3.0,Blalocks Glen,2911,,,,109,,Active,,,http://www.redfin.com/NC/Raleigh/Blalocks-Glen/Carpenter/home/102540417,NewHomeSource.com,Plan-41430839,N,Y,35.5941328,-78.6587113
New Construction Plan,,Single Family Residential,Croatan,Raleigh,NC,27616,387900,4,3.0,5401 North,2472,,,,157,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Croatan/home/113056219,NewHomeSource.com,Plan-41223848,N,Y,35.8621156,-78.5387668
New Construction Plan,,Single Family Residential,Trawick,Raleigh,NC,27616,340800,3,2.0,Belmont,2754,,,,124,,Active,,,http://www.redfin.com/NC/Raleigh/Belmont/Trawick/home/109637939,NewHomeSource.com,Plan-41473887,N,Y,35.83491,-78.555336
New Construction Plan,,Single Family Residential,Oakwood,Raleigh,NC,27616,340000,4,2.5,Belmont,3203,,,,106,,Active,,,http://www.redfin.com/NC/Raleigh/Belmont/Oakwood/home/110008706,NewHomeSource.com,Plan-41473886,N,Y,35.83491,-78.555336
New Construction Plan,,Single Family Residential,Braxton,Raleigh,NC,27603,307900,4,2.5,Blalocks Glen,2935,,,,105,,Active,,,http://www.redfin.com/NC/Raleigh/Blalocks-Glen/Braxton/home/102540420,NewHomeSource.com,Plan-41430836,N,Y,35.5941328,-78.6587113
New Construction Plan,,Single Family Residential,Northwood,Raleigh,NC,27616,348800,4,2.5,Belmont,2969,,,,117,,Active,,,http://www.redfin.com/NC/Raleigh/Belmont/Northwood/home/110008707,NewHomeSource.com,Plan-41473885,N,Y,35.83491,-78.555336
New Construction Plan,,Single Family Residential,Brunswick,Raleigh,NC,27616,358900,3,2.5,5401 North,2299,,,,156,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Brunswick/home/112931453,NewHomeSource.com,Plan-41223845,N,Y,35.8621156,-78.5387668
New Construction Plan,,Single Family Residential,McCauly,Raleigh,NC,27606,364990,4,3.0,Pipers Grove,2505,,,,146,,Active,,,http://www.redfin.com/NC/Raleigh/Pipers-Grove/McCauly/home/144721373,NewHomeSource.com,Plan-41461004,N,Y,35.741299,-78.742491
New Construction Plan,,Single Family Residential,Oakwood,Raleigh,NC,27603,297990,3,2.5,Cypress Meadow,2390,,,,125,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Oakwood/home/104395803,NewHomeSource.com,Plan-41219564,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Wilmington,Raleigh,NC,27616,374900,3,2.5,"5401 North-Raleigh, NC",2472,,,,152,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Wilmington/home/145111684,NewHomeSource.com,Plan-41484293,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Marlette II,Raleigh,NC,27616,355490,5,4.0,Longleaf Estates - Highland Collection,3484,,,,102,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Highland-Collection/Marlette-II/home/145619341,NewHomeSource.com,Plan-41469949,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Croatan - Level Homes,Raleigh,NC,27616,377900,4,3.0,"5401 North-Raleigh, NC",2472,,,,153,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Croatan-Level-Homes/home/113147430,NewHomeSource.com,Plan-41366909,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Hastings II,Raleigh,NC,27616,333490,4,3.0,Longleaf Estates - Highland Collection,3152,,,,106,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Highland-Collection/Hastings-II/home/145619342,NewHomeSource.com,Plan-41469947,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Pembroke II,Raleigh,NC,27616,344490,4,4.0,Longleaf Estates - Highland Collection,3398,,,,101,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Highland-Collection/Pembroke-II/home/145311643,NewHomeSource.com,Plan-41469948,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Lexington,Raleigh,NC,27603,385990,3,2.0,Banks Pointe,2018,,,,191,,Active,,,http://www.redfin.com/NC/Raleigh/Banks-Pointe/Lexington/home/143814901,NewHomeSource.com,Plan-41449576,N,Y,35.64258,-78.697904
New Construction Plan,,Single Family Residential,Lenox II,Raleigh,NC,27616,314490,4,3.0,Longleaf Estates - Highland Collection,2550,,,,123,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Highland-Collection/Lenox-II/home/145619343,NewHomeSource.com,Plan-41469946,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Stratford,Raleigh,NC,27603,322990,5,3.0,Cypress Meadow,3192,,,,101,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Stratford/home/104395807,NewHomeSource.com,Plan-41165721,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Concord,Raleigh,NC,27603,277990,3,2.5,Cypress Meadow,2066,,,,135,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Concord/home/104395806,NewHomeSource.com,Plan-41165722,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Somerset,Raleigh,NC,27603,313990,4,3.0,Cypress Meadow,2883,,,,109,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Somerset/home/104395805,NewHomeSource.com,Plan-41165723,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Watson I,Raleigh,NC,27616,313990,3,2.5,5401 North,2060,,,,152,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Watson-I/home/145333440,NewHomeSource.com,Plan-41417860,N,Y,35.8647,-78.5421
New Construction Plan,,Single Family Residential,Bishop I,Raleigh,NC,27616,325990,3,2.5,5401 North,2388,,,,137,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Bishop-I/home/145227503,NewHomeSource.com,Plan-41417863,N,Y,35.8647,-78.5421
New Construction Plan,,Single Family Residential,Grayson,Raleigh,NC,27603,374990,4,2.5,Banks Pointe,2799,,,,134,,Active,,,http://www.redfin.com/NC/Raleigh/Banks-Pointe/Grayson/home/143814900,NewHomeSource.com,Plan-41449575,N,Y,35.64258,-78.697904
New Construction Plan,,Single Family Residential,Chester II,Raleigh,NC,27616,310490,3,3.0,Longleaf Estates - Highland Collection,2464,,,,126,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Highland-Collection/Chester-II/home/145619344,NewHomeSource.com,Plan-41469945,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Lexington,Raleigh,NC,27603,313990,4,2.5,Cypress Meadow,2853,,,,110,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Lexington/home/104395810,NewHomeSource.com,Plan-41165719,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Taylor II,Raleigh,NC,27616,306990,3,2.5,5401 North,1844,,,,166,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Taylor-II/home/145227504,NewHomeSource.com,Plan-41417859,N,Y,35.8647,-78.5421
New Construction Plan,,Single Family Residential,Buxton - Level Homes,Raleigh,NC,27616,398900,4,3.5,"5401 North-Raleigh, NC",2721,,,,147,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North-Raleigh-NC/Buxton-Level-Homes/home/113147436,NewHomeSource.com,Plan-41366899,N,Y,35.8645753,-78.5416619
New Construction Plan,,Single Family Residential,Hamilton,Raleigh,NC,27603,291990,3,2.5,Cypress Meadow,2336,,,,125,,Active,,,http://www.redfin.com/NC/Raleigh/Cypress-Meadow/Hamilton/home/104395811,NewHomeSource.com,Plan-41165717,N,Y,35.6628868,-78.6979645
New Construction Plan,,Single Family Residential,Taylor I,Raleigh,NC,27616,306990,3,2.5,5401 North,1762,,,,174,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/Taylor-I/home/145333441,NewHomeSource.com,Plan-41417857,N,Y,35.8647,-78.5421
New Construction Plan,,Single Family Residential,McCoury I,Raleigh,NC,27616,295990,3,2.5,5401 North,1735,,,,171,,Active,,,http://www.redfin.com/NC/Raleigh/5401-North/McCoury-I/home/145227505,NewHomeSource.com,Plan-41417856,N,Y,35.8647,-78.5421
New Construction Plan,,Single Family Residential,Tryon II,Raleigh,NC,27616,291990,4,2.0,Longleaf Estates - Summit Collection,3020,,,,97,,Active,,,http://www.redfin.com/NC/Raleigh/Longleaf-Estates-Summit-Collection/Tryon-II/home/145311647,NewHomeSource.com,Plan-31465168,N,Y,35.903439,-78.508817
New Construction Plan,,Single Family Residential,Azalea,Raleigh,NC,27616,286037,3,2.0,Bryson Village,1906,,,,150,,Active,,,http://www.redfin.com/NC/Raleigh/Bryson-Village/Azalea/home/104236419,DR Horton,Plan-236714,N,Y,35.8404564,-78.5086231
New Construction Plan,,Single Family Residential,Fleetwood,Raleigh,NC,27616,283490,4,3.0,Bryson Village,2558,,,,111,,Active,,,http://www.redfin.com/NC/Raleigh/Bryson-Village/Fleetwood/home/104236417,DR Horton,Plan-236717,N,Y,35.8404564,-78.5086231
New Construction Plan,,Single Family Residential,Hampshire,Raleigh,NC,27616,305490,4,3.0,Bryson Village,3113,,,,98,,Active,,,http://www.redfin.com/NC/Raleigh/Bryson-Village/Hampshire/home/104236416,DR Horton,Plan-236718,N,Y,35.8404564,-78.5086231
New Construction Plan,,Single Family Residential,London,Raleigh,NC,27616,292490,4,4.0,Bryson Village,2774,,,,105,,Active,,,http://www.redfin.com/NC/Raleigh/Bryson-Village/London/home/104236415,DR Horton,Plan-236720,N,Y,35.8404564,-78.5086231
New Construction Plan,,Single Family Residential,Verwood,Raleigh,NC,27616,265490,3,2.5,Bryson Village,2310,,,,115,,Active,,,http://www.redfin.com/NC/Raleigh/Bryson-Village/Verwood/home/104236413,DR Horton,Plan-236724,N,Y,35.8404564,-78.5086231
